52.49494,13.46727
52.5207463,13.4152584
52.520673,13.41652
52.515,13.39557
52.496403,13.357812
52.502563,13.412145
52.53542,13.39448
52.5117,13.375285
52.52,13.405
52.5200066,13.404954
52.5058692,13.4211401
52.5069115,13.3650508
52.5123069,13.3931432
52.5123069,13.3931432
52.53684,13.39493
52.545174,13.351585
52.5195505,13.4027624
52.5052199,13.3931613
52.502541,13.412198
52.525679,13.4113
52.50394,13.4117
52.511747,13.452629
52.5214403,13.3883006
52.5243658,13.3898934
52.52827,13.38709
52.5200066,13.404954
52.496077,13.422485
52.508425,13.350492
52.508425,13.350492
52.508425,13.350492
52.508425,13.350492
52.508425,13.350492
52.508425,13.350492
52.505891,13.393171
52.5214403,13.3883006
52.53045,13.41759
52.5376997,13.4124345
52.53684,13.39493
52.53684,13.39493
52.501819,13.33816
52.49231,13.39535
52.508886,13.350463
52.49995,13.39123
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.52747,13.42339
52.5274276,13.4153989
52.5026083,13.4122168
52.5026083,13.4122168
52.508725,13.436794
52.5121809,13.3270907
52.52646,13.41545
52.5382213,13.4127735
52.5200066,13.404954
52.5221879,13.4093313
52.5221879,13.4093313
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.48946,13.397145
52.5025428,13.4120509
52.50524,13.3949
52.5200066,13.404954
52.5231703,13.4092207
52.5195505,13.4027624
52.5004054,13.4334017
52.556303,13.4643674
52.5026083,13.4122168
52.51163,13.45351
52.5026083,13.4122168
52.502541,13.412198
52.52999,13.411211
52.51163,13.45351
52.496403,13.357812
52.518435,13.3864804
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.5200066,13.404954
52.4956904,13.4272009
52.4956904,13.4272009
52.5328608,13.3454497
52.51163,13.45351
52.5200066,13.404954
52.5200066,13.404954
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5200066,13.404954
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.51721,13.3863
52.48978,13.37644
52.48978,13.37644
52.48978,13.37644
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5209202,13.3738393
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.5271032,13.3853074
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.51349,13.42233
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5325425,13.3870665
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5219184,13.4132147
52.5003822,13.4197301
52.507704,13.454243
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5194052,13.3735158
52.5155121,13.4028573
52.496403,13.357812
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.48818,13.361
52.50032,13.43648
52.51349,13.42233
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5167742,13.3794701
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.490874,13.435938
52.5372404,13.4214507
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.505891,13.393171
52.505891,13.393171
52.51163,13.45351
52.51163,13.45351
52.51163,13.45351
52.5200066,13.404954
52.505891,13.393171
52.49279,13.42093
52.5207004,13.3842026
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5040342,13.4089816
52.491221,13.38742
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.510893,13.37417
52.507242,13.451803
52.5200066,13.404954
52.49995,13.39123
52.5026083,13.4122168
52.5026083,13.4122168
52.50743,13.32893
52.507242,13.451803
52.5200066,13.404954
52.5151633,13.4102429
52.5074225,13.4564513
52.5407273,13.4126144
52.5407273,13.4126144
52.507708,13.4542484
52.5200066,13.404954
52.5252468,13.4140231
52.505891,13.393171
52.5360512,13.4275565
52.4985969,13.3783562
52.505891,13.393171
52.54048,13.39495
52.5053,13.39305
52.5076003,13.3708135
52.5116796,13.4226885
52.5151633,13.4102429
52.551924,13.431148
52.50305,13.33211
52.4972763,13.4383519
52.49405,13.39655
52.4972347,13.3429021
52.515919,13.454574
52.5208331,13.4016781
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.511181,13.461207
52.511181,13.461207
52.51878,13.38072
52.5026083,13.4122168
52.5026083,13.4122168
52.5200066,13.404954
52.49246,13.37019
52.507641,13.394413
52.51301,13.46312
52.51928,13.38421
52.5200066,13.404954
52.517143,13.348166
52.4972347,13.3429021
52.4972347,13.3429021
52.5026083,13.4122168
52.5026083,13.4122168
52.51789,13.38807
52.51789,13.38807
52.508725,13.436794
52.5200066,13.404954
52.511327,13.443242
52.51796,13.42317
52.5319154,13.4024286
52.54227,13.42475
52.51143,13.426718
52.5135,13.47087
52.5135,13.47087
52.51789,13.38807
52.5013,13.4666
52.5019332,13.4554471
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.5478211,13.4129917
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.52354,13.44893
52.4993,13.43642
52.531751,13.411479
52.531751,13.411479
52.5026083,13.4122168
52.50715,13.37845
52.54778,13.3489
52.5517268,13.4123013
52.5517268,13.4123013
52.519372,13.394582
52.501443,13.382043
52.501443,13.382043
52.501443,13.382043
52.496077,13.422485
52.4993,13.43642
52.525679,13.4113
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.502541,13.412198
52.502541,13.412198
52.502541,13.412198
52.502541,13.412198
52.502541,13.412198
52.502541,13.412198
52.50558,13.43297
52.5200066,13.404954
52.5200066,13.404954
52.5200066,13.404954
52.49624,13.38003
52.511543,13.409901
52.5200066,13.404954
52.4922583,13.4359229
52.5200066,13.404954
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.5026083,13.4122168
52.53123,13.43124
52.48929,13.39473
52.48929,13.39473
52.48929,13.39473
52.48929,13.39473
52.49895,13.4376
52.5066721,13.3915346
52.53684,13.39493
52.53684,13.39493
52.53684,13.39493
52.526851,13.395254
52.5034831,13.3197339
52.5200066,13.404954
52.5200066,13.404954
52.5236811,13.4023091
52.501463,13.450645
